movieId,title,genres,clean_title,rating_count,rating_mean,rating_std,user_tags,combined_features,rating_count_norm,rating_mean_norm,popularity_score
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,Richard Pryor Live on the Sunset Strip,2.0,4.0,1.41,,Comedy|Documentary|,0.003048780487804878,0.7777777777777778,0.5453590785907858
6123,Sunless (Sans Soleil) (1983),Documentary,Sunless,1.0,4.0,,,Documentary|,0.0,0.7777777777777778,0.5444444444444444
6124,Savannah Smiles (1982),Comedy,Savannah Smiles,2.0,2.75,1.06,,Comedy|,0.003048780487804878,0.5,0.35091463414634144
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,"Secret Policeman's Other Ball, The",1.0,3.5,,,Comedy|Documentary|Musical|,0.0,0.6666666666666666,0.4666666666666666
6140,Tenebre (1982),Horror|Mystery|Thriller,Tenebre,2.0,2.25,2.47,,Horror|Mystery|Thriller|,0.003048780487804878,0.3888888888888889,0.27313685636856366
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,They Call Me Bruce?,1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
6143,Trail of the Pink Panther (1982),Comedy|Crime,Trail of the Pink Panther,2.0,3.0,1.41,,Comedy|Crime|,0.003048780487804878,0.5555555555555556,0.38980352303523036
6145,Venom (1982),Horror|Thriller,Venom,1.0,2.0,,,Horror|Thriller|,0.0,0.3333333333333333,0.2333333333333333
6148,White Dog (1982),Drama|Horror|Thriller,White Dog,3.0,2.83,0.76,,Drama|Horror|Thriller|,0.006097560975609756,0.5177777777777778,0.36427371273712733
6153,Zapped! (1982),Comedy|Sci-Fi,Zapped!,2.0,1.5,0.0,,Comedy|Sci-Fi|,0.003048780487804878,0.2222222222222222,0.156470189701897
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,How to Lose a Guy in 10 Days,29.0,3.28,1.07,,Comedy|Romance|,0.08536585365853659,0.6177777777777778,0.4580542005420054
6156,Shanghai Knights (2003),Action|Adventure|Comedy,Shanghai Knights,19.0,3.21,0.73,England,Action|Adventure|Comedy|England,0.054878048780487805,0.6022222222222222,0.4380189701897019
6157,Daredevil (2003),Action|Crime,Daredevil,32.0,2.5,0.86,bad|Ben Affleck,Action|Crime|bad|Ben Affleck,0.09451219512195122,0.4444444444444444,0.33946476964769645
6158,"Jungle Book 2, The (2003)",Animation|Children,"Jungle Book 2, The",1.0,3.0,,,Animation|Children|,0.0,0.5555555555555556,0.3888888888888889
6159,All the Real Girls (2003),Drama|Romance,All the Real Girls,2.0,4.25,1.06,adolescence,Drama|Romance|adolescence,0.003048780487804878,0.8333333333333334,0.5842479674796748
6162,Gerry (2002),Adventure|Drama,Gerry,3.0,3.17,0.58,,Adventure|Drama|,0.006097560975609756,0.5933333333333333,0.4171626016260162
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,He Loves Me... He Loves Me Not,1.0,4.5,,obsession,Romance|Thriller|obsession,0.0,0.8888888888888888,0.6222222222222221
6166,Dennis the Menace (1993),Comedy,Dennis the Menace,8.0,1.81,0.92,,Comedy|,0.021341463414634148,0.2911111111111111,0.210180216802168
6169,"Black Stallion Returns, The (1983)",Adventure|Children,"Black Stallion Returns, The",2.0,2.5,0.71,,Adventure|Children|,0.003048780487804878,0.4444444444444444,0.3120257452574525
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,"Black Stallion, The",3.0,3.5,0.5,horses,Adventure|Children|Drama|horses,0.006097560975609756,0.6666666666666666,0.46849593495934955
6178,"Patch of Blue, A (1965)",Drama|Romance,"Patch of Blue, A",1.0,4.0,,race|blindness|blind,Drama|Romance|race|blindness|blind,0.0,0.7777777777777778,0.5444444444444444
6181,"Red Badge of Courage, The (1951)",Drama|War,"Red Badge of Courage, The",1.0,4.0,,Civil War|Stephen Crane,Drama|War|Civil War|Stephen Crane,0.0,0.7777777777777778,0.5444444444444444
6182,"Thrill of It All, The (1963)",Comedy,"Thrill of It All, The",1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
6183,Pillow Talk (1959),Comedy|Musical|Romance,Pillow Talk,3.0,3.83,0.76,Day and Hudson|sexuality,Comedy|Musical|Romance|Day and Hudson|sexuality,0.006097560975609756,0.74,0.5198292682926829
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,"Man Who Fell to Earth, The",4.0,4.25,0.87,,Drama|Sci-Fi|,0.009146341463414634,0.8333333333333334,0.5860772357723577
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,Dark Blue,3.0,3.0,0.5,,Action|Crime|Drama|Thriller|,0.006097560975609756,0.5555555555555556,0.3907181571815718
6186,Gods and Generals (2003),Action|Drama|War,Gods and Generals,1.0,3.0,,,Action|Drama|War|,0.0,0.5555555555555556,0.3888888888888889
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,"Life of David Gale, The",8.0,3.81,0.7,,Crime|Drama|Thriller|,0.021341463414634148,0.7355555555555555,0.521291327913279
6188,Old School (2003),Comedy,Old School,39.0,3.51,1.01,comedy|Will Ferrell,Comedy|comedy|Will Ferrell,0.11585365853658537,0.6688888888888889,0.5029783197831977
6192,Open Hearts (Elsker dig for evigt) (2002),Romance,Open Hearts,1.0,5.0,,,Romance|,0.0,1.0,0.7
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller,Poolhall Junkies,3.0,3.83,0.58,,Comedy|Drama|Thriller|,0.006097560975609756,0.74,0.5198292682926829
6195,Stone Reader (2002),Documentary,Stone Reader,2.0,4.0,0.0,Stones of Summer|books,Documentary|Stones of Summer|books,0.003048780487804878,0.7777777777777778,0.5453590785907858
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,Cradle 2 the Grave,3.0,3.5,0.5,,Action|Crime|Drama|Thriller|,0.006097560975609756,0.6666666666666666,0.46849593495934955
6197,Spider (2002),Drama|Mystery,Spider,3.0,3.33,0.29,mental illness,Drama|Mystery|mental illness,0.006097560975609756,0.6288888888888889,0.44205149051490517
6201,Lady Jane (1986),Drama|Romance,Lady Jane,1.0,5.0,,England,Drama|Romance|England,0.0,1.0,0.7
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,Late Marriage,1.0,3.5,,,Comedy|Drama|Romance|,0.0,0.6666666666666666,0.4666666666666666
6203,Life Stinks (1991),Comedy,Life Stinks,2.0,1.5,0.0,,Comedy|,0.003048780487804878,0.2222222222222222,0.156470189701897
6204,"Meteor Man, The (1993)",Comedy,"Meteor Man, The",1.0,2.5,,,Comedy|,0.0,0.4444444444444444,0.31111111111111106
6210,Volcano High (Whasango) (2001),Action|Comedy,Volcano High,1.0,3.0,,,Action|Comedy|,0.0,0.5555555555555556,0.3888888888888889
6212,Bringing Down the House (2003),Comedy,Bringing Down the House,6.0,1.92,0.66,,Comedy|,0.01524390243902439,0.31555555555555553,0.22546205962059618
6213,Tears of the Sun (2003),Action|Drama|Thriller,Tears of the Sun,7.0,2.64,1.21,,Action|Drama|Thriller|,0.018292682926829267,0.47555555555555556,0.3383766937669377
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,Irreversible,9.0,3.89,0.49,dark|disturbing,Crime|Drama|Mystery|Thriller|dark|disturbing,0.024390243902439025,0.7533333333333334,0.534650406504065
6215,Laurel Canyon (2002),Drama,Laurel Canyon,3.0,3.0,0.0,,Drama|,0.006097560975609756,0.5555555555555556,0.3907181571815718
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,Nowhere in Africa,2.0,3.75,0.35,World War II,Drama|World War II,0.003048780487804878,0.7222222222222222,0.506470189701897
6217,"Safety of Objects, The (2001)",Drama,"Safety of Objects, The",2.0,3.0,2.12,,Drama|,0.003048780487804878,0.5555555555555556,0.38980352303523036
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,Bend It Like Beckham,40.0,3.3,1.06,soccer,Comedy|Drama|Romance|soccer,0.11890243902439024,0.6222222222222222,0.4712262872628726
6219,"Hunted, The (2003)",Action|Drama|Thriller,"Hunted, The",3.0,3.0,0.0,,Action|Drama|Thriller|,0.006097560975609756,0.5555555555555556,0.3907181571815718
6220,Willard (2003),Drama|Horror|Thriller,Willard,4.0,2.5,1.29,,Drama|Horror|Thriller|,0.009146341463414634,0.4444444444444444,0.31385501355013545
6222,Prozac Nation (2001),Drama,Prozac Nation,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
6223,Spun (2001),Comedy|Crime|Drama,Spun,2.0,3.25,1.06,,Comedy|Crime|Drama|,0.003048780487804878,0.6111111111111112,0.4286924119241193
6225,King of Kings (1961),Drama,King of Kings,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,"Talk of the Town, The",1.0,4.0,,In Netflix queue,Comedy|Romance|Thriller|In Netflix queue,0.0,0.7777777777777778,0.5444444444444444
6232,Born Free (1966),Adventure|Children|Drama,Born Free,1.0,4.0,,lions|animal movie,Adventure|Children|Drama|lions|animal movie,0.0,0.7777777777777778,0.5444444444444444
6234,Equus (1977),Drama|Mystery,Equus,1.0,3.5,,,Drama|Mystery|,0.0,0.6666666666666666,0.4666666666666666
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,Europa Europa,3.0,4.33,0.76,World War II|Holocaust,Drama|War|World War II|Holocaust,0.006097560975609756,0.8511111111111112,0.5976070460704607
6237,"Glenn Miller Story, The (1953)",Drama,"Glenn Miller Story, The",1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
6238,Green Card (1990),Comedy|Drama|Romance,Green Card,9.0,2.83,1.22,immigrants,Comedy|Drama|Romance|immigrants,0.024390243902439025,0.5177777777777778,0.3697615176151761
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,Journey to the Center of the Earth,2.0,2.75,0.35,,Adventure|Children|Sci-Fi|,0.003048780487804878,0.5,0.35091463414634144
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,Pauline at the Beach,1.0,4.0,,,Comedy|Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,Ringu,11.0,3.45,0.72,television,Horror|Mystery|Thriller|television,0.03048780487804878,0.6555555555555556,0.4680352303523035
6244,Salaam Bombay! (1988),Drama,Salaam Bombay!,2.0,3.5,0.71,In Netflix queue,Drama|In Netflix queue,0.003048780487804878,0.6666666666666666,0.4675813008130081
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,Sweet Charity,1.0,3.5,,prostitution,Comedy|Drama|Musical|Romance|prostitution,0.0,0.6666666666666666,0.4666666666666666
6246,Talent for the Game (1991),Drama,Talent for the Game,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
6249,Boat Trip (2003),Comedy,Boat Trip,4.0,2.38,0.75,,Comedy|,0.009146341463414634,0.41777777777777775,0.2951883468834688
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,Dreamcatcher,7.0,2.64,1.07,,Drama|Horror|Sci-Fi|Thriller|,0.018292682926829267,0.47555555555555556,0.3383766937669377
6251,Piglet's Big Movie (2003),Animation|Children,Piglet's Big Movie,1.0,2.0,,,Animation|Children|,0.0,0.3333333333333333,0.2333333333333333
6252,View from the Top (2003),Comedy|Romance,View from the Top,4.0,2.38,0.63,,Comedy|Romance|,0.009146341463414634,0.41777777777777775,0.2951883468834688
6254,"Awful Truth, The (1937)",Comedy|Romance,"Awful Truth, The",2.0,4.75,0.35,screwball,Comedy|Romance|screwball,0.003048780487804878,0.9444444444444444,0.6620257452574525
6263,Basic (2003),Drama|Thriller|War,Basic,2.0,3.75,0.35,,Drama|Thriller|War|,0.003048780487804878,0.7222222222222222,0.506470189701897
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,"Core, The",8.0,2.38,1.25,,Action|Drama|Sci-Fi|Thriller|,0.021341463414634148,0.41777777777777775,0.29884688346883465
6265,Head of State (2003),Comedy,Head of State,2.0,2.25,1.77,,Comedy|,0.003048780487804878,0.3888888888888889,0.27313685636856366
6266,What a Girl Wants (2003),Comedy|Drama|Romance,What a Girl Wants,8.0,3.06,0.62,,Comedy|Drama|Romance|,0.021341463414634148,0.5688888888888889,0.40462466124661245
6267,Assassination Tango (2002),Drama|Thriller,Assassination Tango,1.0,2.0,,,Drama|Thriller|,0.0,0.3333333333333333,0.2333333333333333
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,Raising Victor Vargas,2.0,3.75,0.35,adolescence,Comedy|Drama|Romance|adolescence,0.003048780487804878,0.7222222222222222,0.506470189701897
6269,Stevie (2002),Documentary,Stevie,2.0,4.25,0.35,Big Brothers,Documentary|Big Brothers,0.003048780487804878,0.8333333333333334,0.5842479674796748
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,Akira Kurosawa's Dreams,3.0,4.33,0.76,,Drama|Fantasy|,0.006097560975609756,0.8511111111111112,0.5976070460704607
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,Day for Night,1.0,2.0,,,Comedy|Drama|Romance|,0.0,0.3333333333333333,0.2333333333333333
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,In a Lonely Place,1.0,3.5,,L.A.,Drama|Film-Noir|Mystery|Romance|L.A.,0.0,0.6666666666666666,0.4666666666666666
6279,"Good Thief, The (2002)",Crime|Drama,"Good Thief, The",1.0,4.0,,,Crime|Drama|,0.0,0.7777777777777778,0.5444444444444444
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,"Man Apart, A",2.0,2.25,0.35,,Action|Crime|Drama|Thriller|,0.003048780487804878,0.3888888888888889,0.27313685636856366
6281,Phone Booth (2002),Drama|Thriller,Phone Booth,32.0,3.14,0.84,crime,Drama|Thriller|crime,0.09451219512195122,0.5866666666666667,0.43902032520325196
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,Cowboy Bebop: The Movie,20.0,3.9,0.74,sci-fi|amazing artwork|anime,Action|Animation|Sci-Fi|Thriller|sci-fi|amazing artwork|anime,0.057926829268292686,0.7555555555555555,0.5462669376693766
6285,Levity (2003),Drama,Levity,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,"Man Without a Past, The",4.0,3.88,0.25,amnesia,Comedy|Crime|Drama|amnesia,0.009146341463414634,0.7511111111111111,0.528521680216802
6287,Anger Management (2003),Comedy,Anger Management,34.0,3.06,1.01,,Comedy|,0.10060975609756098,0.5688888888888889,0.4284051490514905
6288,Better Luck Tomorrow (2002),Crime|Drama,Better Luck Tomorrow,4.0,3.88,0.48,gangs,Crime|Drama|gangs,0.009146341463414634,0.7511111111111111,0.528521680216802
6289,Ghosts of the Abyss (2003),Documentary|IMAX,Ghosts of the Abyss,1.0,3.5,,Titanic,Documentary|IMAX|Titanic,0.0,0.6666666666666666,0.4666666666666666
6290,House of 1000 Corpses (2003),Horror,House of 1000 Corpses,7.0,2.71,1.11,Rob Zombie,Horror|Rob Zombie,0.018292682926829267,0.4911111111111111,0.3492655826558265
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,Lilya 4-Ever,3.0,3.5,0.5,Depressing|prostitution|sad|melancholy,Crime|Drama|Depressing|prostitution|sad|melancholy,0.006097560975609756,0.6666666666666666,0.46849593495934955
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,Bulletproof Monk,11.0,2.41,1.07,,Action|Adventure|Sci-Fi|,0.03048780487804878,0.42444444444444446,0.30625745257452575
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,Chasing Papi,1.0,2.0,,,Comedy|,0.0,0.3333333333333333,0.2333333333333333
6296,"Mighty Wind, A (2003)",Comedy|Musical,"Mighty Wind, A",14.0,3.75,0.75,mockumentary,Comedy|Musical|mockumentary,0.039634146341463415,0.7222222222222222,0.5174457994579945
6297,Holes (2003),Adventure|Children|Comedy|Mystery,Holes,20.0,3.42,0.63,children,Adventure|Children|Comedy|Mystery|children,0.057926829268292686,0.6488888888888888,0.47160027100270996
6298,Malibu's Most Wanted (2003),Comedy|Crime,Malibu's Most Wanted,3.0,2.67,0.58,,Comedy|Crime|,0.006097560975609756,0.4822222222222222,0.3393848238482385
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,Winged Migration,9.0,3.5,0.71,birds,Documentary|birds,0.024390243902439025,0.6666666666666666,0.47398373983739833
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,Flickering Lights,3.0,4.5,0.5,,Action|Comedy|Crime|,0.006097560975609756,0.8888888888888888,0.624051490514905
6301,Straw Dogs (1971),Drama|Thriller,Straw Dogs,5.0,4.0,0.35,,Drama|Thriller|,0.012195121951219513,0.7777777777777778,0.5481029810298103
6302,Beginning of the End (1957),Sci-Fi,Beginning of the End,1.0,1.0,,,Sci-Fi|,0.0,0.1111111111111111,0.07777777777777777
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,"Andromeda Strain, The",8.0,3.62,0.69,,Mystery|Sci-Fi|,0.021341463414634148,0.6933333333333334,0.4917357723577236
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,Fahrenheit 451,10.0,3.6,0.77,Ray Bradbury,Drama|Sci-Fi|Ray Bradbury,0.027439024390243903,0.6888888888888889,0.49045392953929534
6306,I Am Trying to Break Your Heart (2002),Documentary,I Am Trying to Break Your Heart,3.0,4.17,0.76,,Documentary|,0.006097560975609756,0.8155555555555556,0.5727181571815718
6308,Legal Eagles (1986),Comedy|Crime|Romance,Legal Eagles,4.0,2.62,0.95,lawyers,Comedy|Crime|Romance|lawyers,0.009146341463414634,0.47111111111111115,0.3325216802168022
6310,Memories of Me (1988),Comedy|Drama,Memories of Me,1.0,2.5,,,Comedy|Drama|,0.0,0.4444444444444444,0.31111111111111106
6313,Sibling Rivalry (1990),Comedy,Sibling Rivalry,2.0,2.5,0.71,,Comedy|,0.003048780487804878,0.4444444444444444,0.3120257452574525
6314,Undercover Blues (1993),Comedy|Crime,Undercover Blues,2.0,2.0,0.0,,Comedy|Crime|,0.003048780487804878,0.3333333333333333,0.23424796747967477
6315,Wildcats (1986),Comedy,Wildcats,3.0,1.83,0.76,,Comedy|,0.006097560975609756,0.29555555555555557,0.20871815718157183
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,"Wiz, The",1.0,2.0,,,Adventure|Children|Comedy|Fantasy|Musical|,0.0,0.3333333333333333,0.2333333333333333
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama,My Father the Hero,3.0,2.17,1.04,,Comedy|Drama|,0.006097560975609756,0.3711111111111111,0.2616070460704607
6320,Scenes from a Mall (1991),Comedy,Scenes from a Mall,2.0,1.5,0.71,,Comedy|,0.003048780487804878,0.2222222222222222,0.156470189701897
6322,Confidence (2003),Crime|Thriller,Confidence,6.0,2.83,1.33,,Crime|Thriller|,0.01524390243902439,0.5177777777777778,0.3670176151761517
6323,Identity (2003),Crime|Horror|Mystery|Thriller,Identity,22.0,3.68,0.8,John Cusack,Crime|Horror|Mystery|Thriller|John Cusack,0.06402439024390244,0.7066666666666667,0.5138739837398374
6324,It Runs in the Family (2003),Comedy|Drama,It Runs in the Family,2.0,2.5,0.0,,Comedy|Drama|,0.003048780487804878,0.4444444444444444,0.3120257452574525
6327,"Decade Under the Influence, A (2003)",Documentary,"Decade Under the Influence, A",3.0,3.5,0.0,1970s|movies,Documentary|1970s|movies,0.006097560975609756,0.6666666666666666,0.46849593495934955
6329,Manic (2001),Drama,Manic,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
6330,People I Know (2002),Crime|Drama,People I Know,2.0,3.0,0.71,,Crime|Drama|,0.003048780487804878,0.5555555555555556,0.38980352303523036
6331,Spellbound (2002),Documentary,Spellbound,13.0,3.92,0.79,spelling bee,Documentary|spelling bee,0.036585365853658534,0.76,0.5429756097560975
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,"Lizzie McGuire Movie, The",4.0,3.0,1.08,,Children|Comedy|Romance|,0.009146341463414634,0.5555555555555556,0.3916327913279133
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,X2: X-Men United,76.0,3.72,0.88,superhero|Rogue|Jean Grey|Wolverine|Magneto,Action|Adventure|Sci-Fi|Thriller|superhero|Rogue|Jean Grey|Wolverine|Magneto,0.22865853658536586,0.7155555555555556,0.5694864498644987
6334,Blue Car (2002),Drama,Blue Car,3.0,3.5,0.87,teachers,Drama|teachers,0.006097560975609756,0.6666666666666666,0.46849593495934955
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,"Dancer Upstairs, The",3.0,3.83,0.76,,Crime|Drama|Thriller|,0.006097560975609756,0.74,0.5198292682926829
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,Marooned in Iraq,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
6337,Owning Mahowny (2003),Crime|Drama|Thriller,Owning Mahowny,4.0,3.5,0.41,gambling,Crime|Drama|Thriller|gambling,0.009146341463414634,0.6666666666666666,0.469410569105691
6338,Daddy Day Care (2003),Children|Comedy,Daddy Day Care,6.0,2.33,1.03,,Children|Comedy|,0.01524390243902439,0.4066666666666667,0.289239837398374
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,Man on the Train,4.0,3.88,0.48,trains,Comedy|Drama|trains,0.009146341463414634,0.7511111111111111,0.528521680216802
6341,"Shape of Things, The (2003)",Drama,"Shape of Things, The",4.0,3.25,0.65,art,Drama|art,0.009146341463414634,0.6111111111111112,0.4305216802168022
6342,"Trip, The (2002)",Comedy|Drama|Romance,"Trip, The",1.0,2.0,,,Comedy|Drama|Romance|,0.0,0.3333333333333333,0.2333333333333333
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,101 Reykjavik,1.0,3.5,,,Comedy|Drama|Romance|,0.0,0.6666666666666666,0.4666666666666666
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,"Chorus Line, A",3.0,4.67,0.58,,Comedy|Drama|Musical|,0.006097560975609756,0.9266666666666666,0.6504959349593495
